metric,estimator,estimate,config,null_model_avg,seed,dataset
ccc,standard,0.000579319482824875,Preprocessor1_Model1,2.28252308636288e-33,400,asa_serum_p_propionic_acid_nmol
mae,standard,0.000501795271099707,Preprocessor1_Model1,0.000504811543826496,400,asa_serum_p_propionic_acid_nmol
rmse,standard,0.000603616898397586,Preprocessor1_Model1,0.000598636954997813,400,asa_serum_p_propionic_acid_nmol
rsq,standard,6.02440575835949e-06,Preprocessor1_Model1,NA,400,asa_serum_p_propionic_acid_nmol
ccc,standard,0.0292478016110571,Preprocessor1_Model1,2.55578907389141e-35,9142,asa_serum_p_propionic_acid_nmol
mae,standard,0.000465004722360019,Preprocessor1_Model1,0.000499529143918489,9142,asa_serum_p_propionic_acid_nmol
rmse,standard,0.000550605088547657,Preprocessor1_Model1,0.000598838027168596,9142,asa_serum_p_propionic_acid_nmol
rsq,standard,0.0147426571213845,Preprocessor1_Model1,NA,9142,asa_serum_p_propionic_acid_nmol
ccc,standard,0.0700409300881073,Preprocessor1_Model1,-5.87439280951158e-34,607,asa_serum_p_propionic_acid_nmol
mae,standard,0.00045075834217227,Preprocessor1_Model1,0.000488526531627472,607,asa_serum_p_propionic_acid_nmol
rmse,standard,0.000532743400356228,Preprocessor1_Model1,0.000574880356499257,607,asa_serum_p_propionic_acid_nmol
rsq,standard,0.0803664634879166,Preprocessor1_Model1,NA,607,asa_serum_p_propionic_acid_nmol
ccc,standard,0.0206641131613614,Preprocessor1_Model1,3.13229586033775e-33,7053,asa_serum_p_propionic_acid_nmol
mae,standard,0.000458235238865032,Preprocessor1_Model1,0.000493115060795139,7053,asa_serum_p_propionic_acid_nmol
rmse,standard,0.000576509017410854,Preprocessor1_Model1,0.000588490881407432,7053,asa_serum_p_propionic_acid_nmol
rsq,standard,0.00726417256453655,Preprocessor1_Model1,NA,7053,asa_serum_p_propionic_acid_nmol
ccc,standard,0.0487372312061033,Preprocessor1_Model1,-1.21129734375375e-33,507,asa_serum_p_propionic_acid_nmol
mae,standard,0.000472402673966725,Preprocessor1_Model1,0.000495571376164909,507,asa_serum_p_propionic_acid_nmol
rmse,standard,0.000548072051164628,Preprocessor1_Model1,0.000587243561064651,507,asa_serum_p_propionic_acid_nmol
rsq,standard,0.0471971516978729,Preprocessor1_Model1,NA,507,asa_serum_p_propionic_acid_nmol
ccc,standard,0.0101816138334255,Preprocessor1_Model1,-6.01865183024518e-33,8636,asa_serum_p_propionic_acid_nmol
mae,standard,0.000474062701321393,Preprocessor1_Model1,0.000488712522998162,8636,asa_serum_p_propionic_acid_nmol
rmse,standard,0.000550368822182083,Preprocessor1_Model1,0.000580420300625807,8636,asa_serum_p_propionic_acid_nmol
rsq,standard,0.00130376547860272,Preprocessor1_Model1,NA,8636,asa_serum_p_propionic_acid_nmol
ccc,standard,0.0282503083825694,Preprocessor1_Model1,6.02324915894348e-33,7471,asa_serum_p_propionic_acid_nmol
mae,standard,0.000492770952326439,Preprocessor1_Model1,0.000493861041741663,7471,asa_serum_p_propionic_acid_nmol
rmse,standard,0.000582185607826822,Preprocessor1_Model1,0.000586890700887396,7471,asa_serum_p_propionic_acid_nmol
rsq,standard,0.0157698223993472,Preprocessor1_Model1,NA,7471,asa_serum_p_propionic_acid_nmol
ccc,standard,0.0295159544322289,Preprocessor1_Model1,1.47205768304525e-33,1525,asa_serum_p_propionic_acid_nmol
mae,standard,0.000491724708865555,Preprocessor1_Model1,0.000507135296051318,1525,asa_serum_p_propionic_acid_nmol
rmse,standard,0.000610797544995085,Preprocessor1_Model1,0.000607405242675628,1525,asa_serum_p_propionic_acid_nmol
rsq,standard,0.0220541762037943,Preprocessor1_Model1,NA,1525,asa_serum_p_propionic_acid_nmol
ccc,standard,0.0373216027034892,Preprocessor1_Model1,2.93638776697453e-33,7268,asa_serum_p_propionic_acid_nmol
mae,standard,0.000494663919553278,Preprocessor1_Model1,0.000490867468102554,7268,asa_serum_p_propionic_acid_nmol
rmse,standard,0.000594661795525774,Preprocessor1_Model1,0.000583589838168207,7268,asa_serum_p_propionic_acid_nmol
rsq,standard,0.0286787316622932,Preprocessor1_Model1,NA,7268,asa_serum_p_propionic_acid_nmol
ccc,standard,0.0452217651379222,Preprocessor1_Model1,-2.9560869329777e-33,1378,asa_serum_p_propionic_acid_nmol
mae,standard,0.000510551673289348,Preprocessor1_Model1,0.000499496038441927,1378,asa_serum_p_propionic_acid_nmol
rmse,standard,0.000626369426691189,Preprocessor1_Model1,0.000597775796279935,1378,asa_serum_p_propionic_acid_nmol
rsq,standard,0.0116820189170576,Preprocessor1_Model1,NA,1378,asa_serum_p_propionic_acid_nmol
ccc,standard,0.0290972896607974,Preprocessor1_Model1,0,400,asa_serum_p_scfa_nmol_total
mae,standard,0.0403971765664629,Preprocessor1_Model1,0.0382798500795172,400,asa_serum_p_scfa_nmol_total
rmse,standard,0.0573962872583104,Preprocessor1_Model1,0.0681018116311908,400,asa_serum_p_scfa_nmol_total
rsq,standard,0.00294384098058809,Preprocessor1_Model1,NA,400,asa_serum_p_scfa_nmol_total
ccc,standard,0.0032509577206993,Preprocessor1_Model1,5.52000705207367e-33,9142,asa_serum_p_scfa_nmol_total
mae,standard,0.0366790257145053,Preprocessor1_Model1,0.0383975935581598,9142,asa_serum_p_scfa_nmol_total
rmse,standard,0.0599683895251114,Preprocessor1_Model1,0.0703704828933666,9142,asa_serum_p_scfa_nmol_total
rsq,standard,5.5936453874586e-05,Preprocessor1_Model1,NA,9142,asa_serum_p_scfa_nmol_total
ccc,standard,0.0429263787530977,Preprocessor1_Model1,1.98433595822055e-33,607,asa_serum_p_scfa_nmol_total
mae,standard,0.0320752460413681,Preprocessor1_Model1,0.038952758652719,607,asa_serum_p_scfa_nmol_total
rmse,standard,0.0441028090357098,Preprocessor1_Model1,0.0734995702673607,607,asa_serum_p_scfa_nmol_total
rsq,standard,0.00566144129689009,Preprocessor1_Model1,NA,607,asa_serum_p_scfa_nmol_total
ccc,standard,-0.0243120560878017,Preprocessor1_Model1,3.25237346157521e-33,7053,asa_serum_p_scfa_nmol_total
mae,standard,0.0313932498645391,Preprocessor1_Model1,0.0381778341578993,7053,asa_serum_p_scfa_nmol_total
rmse,standard,0.04488814503397,Preprocessor1_Model1,0.0697808373614682,7053,asa_serum_p_scfa_nmol_total
rsq,standard,0.00184295129282412,Preprocessor1_Model1,NA,7053,asa_serum_p_scfa_nmol_total
ccc,standard,0.110804971441916,Preprocessor1_Model1,-2.6495345908273e-33,507,asa_serum_p_scfa_nmol_total
mae,standard,0.0284759802209028,Preprocessor1_Model1,0.0379999143947455,507,asa_serum_p_scfa_nmol_total
rmse,standard,0.0344003202871186,Preprocessor1_Model1,0.0705425229032526,507,asa_serum_p_scfa_nmol_total
rsq,standard,0.0441470840044952,Preprocessor1_Model1,NA,507,asa_serum_p_scfa_nmol_total
ccc,standard,-0.0357045584382026,Preprocessor1_Model1,0,8636,asa_serum_p_scfa_nmol_total
mae,standard,0.0369285111510411,Preprocessor1_Model1,0.039967828256735,8636,asa_serum_p_scfa_nmol_total
rmse,standard,0.0515366242396649,Preprocessor1_Model1,0.0781481213362023,8636,asa_serum_p_scfa_nmol_total
rsq,standard,0.00410229111250024,Preprocessor1_Model1,NA,8636,asa_serum_p_scfa_nmol_total
ccc,standard,0.0312975008249269,Preprocessor1_Model1,0,7471,asa_serum_p_scfa_nmol_total
mae,standard,0.0539947905994086,Preprocessor1_Model1,0.0405218142848943,7471,asa_serum_p_scfa_nmol_total
rmse,standard,0.122617700022006,Preprocessor1_Model1,0.07435473858352,7471,asa_serum_p_scfa_nmol_total
rsq,standard,0.0298842752268796,Preprocessor1_Model1,NA,7471,asa_serum_p_scfa_nmol_total
ccc,standard,0.00135175375340542,Preprocessor1_Model1,0,1525,asa_serum_p_scfa_nmol_total
mae,standard,0.0366762552872415,Preprocessor1_Model1,0.0360856087512156,1525,asa_serum_p_scfa_nmol_total
rmse,standard,0.0568822155379367,Preprocessor1_Model1,0.0613395869125834,1525,asa_serum_p_scfa_nmol_total
rsq,standard,9.98074995688303e-06,Preprocessor1_Model1,NA,1525,asa_serum_p_scfa_nmol_total
ccc,standard,0.0205469180153026,Preprocessor1_Model1,0,7268,asa_serum_p_scfa_nmol_total
mae,standard,0.0414763765442664,Preprocessor1_Model1,0.0356387502504942,7268,asa_serum_p_scfa_nmol_total
rmse,standard,0.0905103390826046,Preprocessor1_Model1,0.0636554406410351,7268,asa_serum_p_scfa_nmol_total
rsq,standard,0.00569419917286077,Preprocessor1_Model1,NA,7268,asa_serum_p_scfa_nmol_total
ccc,standard,-0.0218093379167223,Preprocessor1_Model1,-7.0694597516052e-34,1378,asa_serum_p_scfa_nmol_total
mae,standard,0.0484843216699896,Preprocessor1_Model1,0.0380228251286632,1378,asa_serum_p_scfa_nmol_total
rmse,standard,0.0994985672204326,Preprocessor1_Model1,0.0686827432783318,1378,asa_serum_p_scfa_nmol_total
rsq,standard,0.00670006664369972,Preprocessor1_Model1,NA,1378,asa_serum_p_scfa_nmol_total
ccc,standard,-0.00524855090266042,Preprocessor1_Model1,1.30631540731003e-34,400,ffq_fecal_acetate_norm_ratio_dist
mae,standard,0.0513799768569637,Preprocessor1_Model1,0.048545835911588,400,ffq_fecal_acetate_norm_ratio_dist
rmse,standard,0.0643434735465374,Preprocessor1_Model1,0.0588854208913452,400,ffq_fecal_acetate_norm_ratio_dist
rsq,standard,0.000180761845890173,Preprocessor1_Model1,NA,400,ffq_fecal_acetate_norm_ratio_dist
ccc,standard,0.0234920865453643,Preprocessor1_Model1,2.44281360423015e-34,9142,ffq_fecal_acetate_norm_ratio_dist
mae,standard,0.0506654838466128,Preprocessor1_Model1,0.0498994673719569,9142,ffq_fecal_acetate_norm_ratio_dist
rmse,standard,0.0654471599996838,Preprocessor1_Model1,0.0601812796605851,9142,ffq_fecal_acetate_norm_ratio_dist
rsq,standard,0.00604548520810175,Preprocessor1_Model1,NA,9142,ffq_fecal_acetate_norm_ratio_dist
ccc,standard,-0.100879131492965,Preprocessor1_Model1,4.17283906585679e-34,607,ffq_fecal_acetate_norm_ratio_dist
mae,standard,0.0559188016550274,Preprocessor1_Model1,0.0508284417595359,607,ffq_fecal_acetate_norm_ratio_dist
rmse,standard,0.0683454287523448,Preprocessor1_Model1,0.0622807853439158,607,ffq_fecal_acetate_norm_ratio_dist
rsq,standard,0.0672897532965264,Preprocessor1_Model1,NA,607,ffq_fecal_acetate_norm_ratio_dist
ccc,standard,-0.0878141577214388,Preprocessor1_Model1,3.08101562376649e-34,7053,ffq_fecal_acetate_norm_ratio_dist
mae,standard,0.0535201627163971,Preprocessor1_Model1,0.0493625098040261,7053,ffq_fecal_acetate_norm_ratio_dist
rmse,standard,0.0677386315924803,Preprocessor1_Model1,0.0602592811464873,7053,ffq_fecal_acetate_norm_ratio_dist
rsq,standard,0.0507478633030054,Preprocessor1_Model1,NA,7053,ffq_fecal_acetate_norm_ratio_dist
ccc,standard,-0.046359361159394,Preprocessor1_Model1,7.9926592695364e-35,507,ffq_fecal_acetate_norm_ratio_dist
mae,standard,0.0539887214975943,Preprocessor1_Model1,0.0506264636025675,507,ffq_fecal_acetate_norm_ratio_dist
rmse,standard,0.0662567068654282,Preprocessor1_Model1,0.0619915924193963,507,ffq_fecal_acetate_norm_ratio_dist
rsq,standard,0.0168907340214564,Preprocessor1_Model1,NA,507,ffq_fecal_acetate_norm_ratio_dist
ccc,standard,0.0190409277622092,Preprocessor1_Model1,1.37332098981711e-34,8636,ffq_fecal_acetate_norm_ratio_dist
mae,standard,0.0491238459864722,Preprocessor1_Model1,0.0499143064639071,8636,ffq_fecal_acetate_norm_ratio_dist
rmse,standard,0.0618327641908794,Preprocessor1_Model1,0.0606205252313552,8636,ffq_fecal_acetate_norm_ratio_dist
rsq,standard,0.00275033251648717,Preprocessor1_Model1,NA,8636,ffq_fecal_acetate_norm_ratio_dist
ccc,standard,0.00401989547464011,Preprocessor1_Model1,2.48456116562611e-34,7471,ffq_fecal_acetate_norm_ratio_dist
mae,standard,0.0491476858667968,Preprocessor1_Model1,0.0496431837751316,7471,ffq_fecal_acetate_norm_ratio_dist
rmse,standard,0.0613557965922572,Preprocessor1_Model1,0.0602281277876289,7471,ffq_fecal_acetate_norm_ratio_dist
rsq,standard,0.000135787497409554,Preprocessor1_Model1,NA,7471,ffq_fecal_acetate_norm_ratio_dist
ccc,standard,0.0350657781824877,Preprocessor1_Model1,9.13058448071124e-34,1525,ffq_fecal_acetate_norm_ratio_dist
mae,standard,0.0551635066116574,Preprocessor1_Model1,0.0501681291467957,1525,ffq_fecal_acetate_norm_ratio_dist
rmse,standard,0.0692301172531223,Preprocessor1_Model1,0.0613655224987998,1525,ffq_fecal_acetate_norm_ratio_dist
rsq,standard,0.0165210700453279,Preprocessor1_Model1,NA,1525,ffq_fecal_acetate_norm_ratio_dist
ccc,standard,0.0312051847403855,Preprocessor1_Model1,5.18016795427603e-34,7268,ffq_fecal_acetate_norm_ratio_dist
mae,standard,0.0502165081745911,Preprocessor1_Model1,0.0497356265995275,7268,ffq_fecal_acetate_norm_ratio_dist
rmse,standard,0.0629512801007536,Preprocessor1_Model1,0.0599026513955195,7268,ffq_fecal_acetate_norm_ratio_dist
rsq,standard,0.00642586748611923,Preprocessor1_Model1,NA,7268,ffq_fecal_acetate_norm_ratio_dist
ccc,standard,0.0725074563120599,Preprocessor1_Model1,2.41821187662171e-34,1378,ffq_fecal_acetate_norm_ratio_dist
mae,standard,0.0469463426196688,Preprocessor1_Model1,0.050301787377648,1378,ffq_fecal_acetate_norm_ratio_dist
rmse,standard,0.0559325757985358,Preprocessor1_Model1,0.0615970246155329,1378,ffq_fecal_acetate_norm_ratio_dist
rsq,standard,0.0531937601141878,Preprocessor1_Model1,NA,1378,ffq_fecal_acetate_norm_ratio_dist
ccc,standard,0.00643833857874093,Preprocessor1_Model1,9.25596261221817e-32,400,ffq_fecal_acetate
mae,standard,6.79597594024568,Preprocessor1_Model1,6.7718376270064,400,ffq_fecal_acetate
rmse,standard,9.00418967815799,Preprocessor1_Model1,8.60647304664616,400,ffq_fecal_acetate
rsq,standard,0.000450073274958576,Preprocessor1_Model1,NA,400,ffq_fecal_acetate
ccc,standard,0.110129975626962,Preprocessor1_Model1,9.92617998843715e-32,9142,ffq_fecal_acetate
mae,standard,7.05504301152969,Preprocessor1_Model1,6.79464975417517,9142,ffq_fecal_acetate
rmse,standard,9.35840853887502,Preprocessor1_Model1,8.60493042155827,9142,ffq_fecal_acetate
rsq,standard,0.070983864932902,Preprocessor1_Model1,NA,9142,ffq_fecal_acetate
ccc,standard,-0.000244979677074817,Preprocessor1_Model1,5.2546139378072e-32,607,ffq_fecal_acetate
mae,standard,7.32130129395625,Preprocessor1_Model1,6.97699875414679,607,ffq_fecal_acetate
rmse,standard,9.46007115490354,Preprocessor1_Model1,8.85249971586272,607,ffq_fecal_acetate
rsq,standard,9.32723490039725e-07,Preprocessor1_Model1,NA,607,ffq_fecal_acetate
ccc,standard,0.0393403998913662,Preprocessor1_Model1,1.11454854330152e-31,7053,ffq_fecal_acetate
mae,standard,6.62246146646142,Preprocessor1_Model1,6.90809014844084,7053,ffq_fecal_acetate
rmse,standard,8.44339158728807,Preprocessor1_Model1,8.67386313250854,7053,ffq_fecal_acetate
rsq,standard,0.0355852937242782,Preprocessor1_Model1,NA,7053,ffq_fecal_acetate
ccc,standard,0.0925015857318522,Preprocessor1_Model1,5.06872398542158e-32,507,ffq_fecal_acetate
mae,standard,7.24741618886802,Preprocessor1_Model1,6.8164485037488,507,ffq_fecal_acetate
rmse,standard,10.0523145663778,Preprocessor1_Model1,8.77519293521765,507,ffq_fecal_acetate
rsq,standard,0.122475151940169,Preprocessor1_Model1,NA,507,ffq_fecal_acetate
ccc,standard,0.0311689124070027,Preprocessor1_Model1,7.5086238726718e-32,8636,ffq_fecal_acetate
mae,standard,7.00873214883068,Preprocessor1_Model1,6.95279817784452,8636,ffq_fecal_acetate
rmse,standard,8.57282498604535,Preprocessor1_Model1,8.82377196462027,8636,ffq_fecal_acetate
rsq,standard,0.00802857065256494,Preprocessor1_Model1,NA,8636,ffq_fecal_acetate
ccc,standard,-0.0135976164147135,Preprocessor1_Model1,6.34932833827072e-32,7471,ffq_fecal_acetate
mae,standard,6.65987825774088,Preprocessor1_Model1,6.93299871807603,7471,ffq_fecal_acetate
rmse,standard,8.41230465605842,Preprocessor1_Model1,8.78581446723397,7471,ffq_fecal_acetate
rsq,standard,0.00084053438463296,Preprocessor1_Model1,NA,7471,ffq_fecal_acetate
ccc,standard,0.0571839885406408,Preprocessor1_Model1,8.81899362189611e-32,1525,ffq_fecal_acetate
mae,standard,6.87642147634925,Preprocessor1_Model1,6.99607759311543,1525,ffq_fecal_acetate
rmse,standard,9.00412593730608,Preprocessor1_Model1,8.91236744351362,1525,ffq_fecal_acetate
rsq,standard,0.0200555280354673,Preprocessor1_Model1,NA,1525,ffq_fecal_acetate
ccc,standard,0.0148005306227151,Preprocessor1_Model1,9.96611990857138e-32,7268,ffq_fecal_acetate
mae,standard,7.91299176333767,Preprocessor1_Model1,6.85165515980349,7268,ffq_fecal_acetate
rmse,standard,10.1337175272102,Preprocessor1_Model1,8.66566033512953,7268,ffq_fecal_acetate
rsq,standard,0.00196653106949437,Preprocessor1_Model1,NA,7268,ffq_fecal_acetate
ccc,standard,0.018845426335032,Preprocessor1_Model1,7.2413798963623e-32,1378,ffq_fecal_acetate
mae,standard,7.10248736639159,Preprocessor1_Model1,6.73579325725083,1378,ffq_fecal_acetate
rmse,standard,8.84770159666211,Preprocessor1_Model1,8.53917407309354,1378,ffq_fecal_acetate
rsq,standard,0.00742698538108779,Preprocessor1_Model1,NA,1378,ffq_fecal_acetate
ccc,standard,0.0182924170108088,Preprocessor1_Model1,2.88656817185704e-34,400,ffq_fecal_new_butyrate_norm_ratio_dist
mae,standard,0.0405925670411865,Preprocessor1_Model1,0.0437166545185535,400,ffq_fecal_new_butyrate_norm_ratio_dist
rmse,standard,0.0516247625358281,Preprocessor1_Model1,0.0553461528287968,400,ffq_fecal_new_butyrate_norm_ratio_dist
rsq,standard,0.00693849304308107,Preprocessor1_Model1,NA,400,ffq_fecal_new_butyrate_norm_ratio_dist
ccc,standard,0.00315455303374617,Preprocessor1_Model1,9.75654236517557e-35,9142,ffq_fecal_new_butyrate_norm_ratio_dist
mae,standard,0.0432614285947043,Preprocessor1_Model1,0.0433321996098852,9142,ffq_fecal_new_butyrate_norm_ratio_dist
rmse,standard,0.0561460049355976,Preprocessor1_Model1,0.0544144737676007,9142,ffq_fecal_new_butyrate_norm_ratio_dist
rsq,standard,0.000150769003526266,Preprocessor1_Model1,NA,9142,ffq_fecal_new_butyrate_norm_ratio_dist
ccc,standard,-0.0142377220516788,Preprocessor1_Model1,6.78685646070483e-34,607,ffq_fecal_new_butyrate_norm_ratio_dist
mae,standard,0.0465667606450532,Preprocessor1_Model1,0.0423815264394819,607,ffq_fecal_new_butyrate_norm_ratio_dist
rmse,standard,0.0589386082273462,Preprocessor1_Model1,0.0528894449263035,607,ffq_fecal_new_butyrate_norm_ratio_dist
rsq,standard,0.00228519892050378,Preprocessor1_Model1,NA,607,ffq_fecal_new_butyrate_norm_ratio_dist
ccc,standard,-0.0212148533346009,Preprocessor1_Model1,6.509058716166e-34,7053,ffq_fecal_new_butyrate_norm_ratio_dist
mae,standard,0.0419542236234508,Preprocessor1_Model1,0.0442583243574456,7053,ffq_fecal_new_butyrate_norm_ratio_dist
rmse,standard,0.0514971163664791,Preprocessor1_Model1,0.0558511444359023,7053,ffq_fecal_new_butyrate_norm_ratio_dist
rsq,standard,0.00658581703508058,Preprocessor1_Model1,NA,7053,ffq_fecal_new_butyrate_norm_ratio_dist
ccc,standard,-0.0153435204600119,Preprocessor1_Model1,2.91112548153392e-34,507,ffq_fecal_new_butyrate_norm_ratio_dist
mae,standard,0.0459759000478435,Preprocessor1_Model1,0.0430251735584281,507,ffq_fecal_new_butyrate_norm_ratio_dist
rmse,standard,0.0567981130767719,Preprocessor1_Model1,0.0538000558731389,507,ffq_fecal_new_butyrate_norm_ratio_dist
rsq,standard,0.00145071359141631,Preprocessor1_Model1,NA,507,ffq_fecal_new_butyrate_norm_ratio_dist
ccc,standard,0.0384772827763656,Preprocessor1_Model1,6.26140086583493e-34,8636,ffq_fecal_new_butyrate_norm_ratio_dist
mae,standard,0.0404889031190422,Preprocessor1_Model1,0.0430890660276178,8636,ffq_fecal_new_butyrate_norm_ratio_dist
rmse,standard,0.050891123920102,Preprocessor1_Model1,0.0543756162213335,8636,ffq_fecal_new_butyrate_norm_ratio_dist
rsq,standard,0.0364454067340889,Preprocessor1_Model1,NA,8636,ffq_fecal_new_butyrate_norm_ratio_dist
ccc,standard,-0.0340754428254834,Preprocessor1_Model1,6.66151166020922e-34,7471,ffq_fecal_new_butyrate_norm_ratio_dist
mae,standard,0.0407589919133617,Preprocessor1_Model1,0.042881189154211,7471,ffq_fecal_new_butyrate_norm_ratio_dist
rmse,standard,0.0499176024122582,Preprocessor1_Model1,0.053825965250554,7471,ffq_fecal_new_butyrate_norm_ratio_dist
rsq,standard,0.0200000043967562,Preprocessor1_Model1,NA,7471,ffq_fecal_new_butyrate_norm_ratio_dist
ccc,standard,0.0337552567195984,Preprocessor1_Model1,1.15458378059681e-34,1525,ffq_fecal_new_butyrate_norm_ratio_dist
mae,standard,0.0449411440830821,Preprocessor1_Model1,0.0425066549364149,1525,ffq_fecal_new_butyrate_norm_ratio_dist
rmse,standard,0.0571343083722289,Preprocessor1_Model1,0.0534896865440787,1525,ffq_fecal_new_butyrate_norm_ratio_dist
rsq,standard,0.0370444154271892,Preprocessor1_Model1,NA,1525,ffq_fecal_new_butyrate_norm_ratio_dist
ccc,standard,3.2575738512431e-05,Preprocessor1_Model1,3.7370845522111e-34,7268,ffq_fecal_new_butyrate_norm_ratio_dist
mae,standard,0.0459434159084532,Preprocessor1_Model1,0.0431029365577626,7268,ffq_fecal_new_butyrate_norm_ratio_dist
rmse,standard,0.0592962341659059,Preprocessor1_Model1,0.054695712387479,7268,ffq_fecal_new_butyrate_norm_ratio_dist
rsq,standard,2.35661308333047e-08,Preprocessor1_Model1,NA,7268,ffq_fecal_new_butyrate_norm_ratio_dist
ccc,standard,0.0518415917259562,Preprocessor1_Model1,8.0927290341531e-34,1378,ffq_fecal_new_butyrate_norm_ratio_dist
mae,standard,0.039911309187048,Preprocessor1_Model1,0.0437159654989399,1378,ffq_fecal_new_butyrate_norm_ratio_dist
rmse,standard,0.0493991053111009,Preprocessor1_Model1,0.0555299016642365,1378,ffq_fecal_new_butyrate_norm_ratio_dist
rsq,standard,0.0648605066606979,Preprocessor1_Model1,NA,1378,ffq_fecal_new_butyrate_norm_ratio_dist
ccc,standard,-0.00266087969723023,Preprocessor1_Model1,6.39948169812311e-33,400,ffq_fecal_new_butyrate
mae,standard,4.30272319380152,Preprocessor1_Model1,4.01519212988095,400,ffq_fecal_new_butyrate
rmse,standard,5.62833956850225,Preprocessor1_Model1,5.28333024906823,400,ffq_fecal_new_butyrate
rsq,standard,8.11306126742361e-05,Preprocessor1_Model1,NA,400,ffq_fecal_new_butyrate
ccc,standard,-0.0063875611938417,Preprocessor1_Model1,2.47641460602242e-32,9142,ffq_fecal_new_butyrate
mae,standard,4.47944422571853,Preprocessor1_Model1,4.14500208931746,9142,ffq_fecal_new_butyrate
rmse,standard,5.99346338842604,Preprocessor1_Model1,5.4830212818794,9142,ffq_fecal_new_butyrate
rsq,standard,0.000525969744115198,Preprocessor1_Model1,NA,9142,ffq_fecal_new_butyrate
ccc,standard,-0.0107948347258169,Preprocessor1_Model1,1.46674900532517e-32,607,ffq_fecal_new_butyrate
mae,standard,3.82225405291645,Preprocessor1_Model1,3.98302479046261,607,ffq_fecal_new_butyrate
rmse,standard,4.73968147224793,Preprocessor1_Model1,5.27221077886858,607,ffq_fecal_new_butyrate
rsq,standard,0.00112091814350365,Preprocessor1_Model1,NA,607,ffq_fecal_new_butyrate
ccc,standard,-0.00604120681713572,Preprocessor1_Model1,7.6139635978696e-33,7053,ffq_fecal_new_butyrate
mae,standard,3.84504606872498,Preprocessor1_Model1,3.99790036814135,7053,ffq_fecal_new_butyrate
rmse,standard,4.8086070114649,Preprocessor1_Model1,5.34212060513714,7053,ffq_fecal_new_butyrate
rsq,standard,0.000476946694858494,Preprocessor1_Model1,NA,7053,ffq_fecal_new_butyrate
ccc,standard,-0.0568726283546722,Preprocessor1_Model1,1.74573865758275e-32,507,ffq_fecal_new_butyrate
mae,standard,4.50650664146451,Preprocessor1_Model1,4.01829825123867,507,ffq_fecal_new_butyrate
rmse,standard,5.9785718057023,Preprocessor1_Model1,5.30324738897038,507,ffq_fecal_new_butyrate
rsq,standard,0.0091890154983559,Preprocessor1_Model1,NA,507,ffq_fecal_new_butyrate
ccc,standard,-0.0319308281820208,Preprocessor1_Model1,1.07575271571438e-32,8636,ffq_fecal_new_butyrate
mae,standard,4.14055214170677,Preprocessor1_Model1,3.98912193523767,8636,ffq_fecal_new_butyrate
rmse,standard,5.4956235506338,Preprocessor1_Model1,5.22068493386431,8636,ffq_fecal_new_butyrate
rsq,standard,0.022765167699148,Preprocessor1_Model1,NA,8636,ffq_fecal_new_butyrate
ccc,standard,-0.025847968180295,Preprocessor1_Model1,1.94068189799327e-32,7471,ffq_fecal_new_butyrate
mae,standard,4.4359490687702,Preprocessor1_Model1,3.93988582288229,7471,ffq_fecal_new_butyrate
rmse,standard,5.82516516989315,Preprocessor1_Model1,5.18495518420855,7471,ffq_fecal_new_butyrate
rsq,standard,0.0174543859359112,Preprocessor1_Model1,NA,7471,ffq_fecal_new_butyrate
ccc,standard,0.00961107138708676,Preprocessor1_Model1,9.6386271415133e-33,1525,ffq_fecal_new_butyrate
mae,standard,4.03274737979422,Preprocessor1_Model1,3.91315302220786,1525,ffq_fecal_new_butyrate
rmse,standard,5.32895290711906,Preprocessor1_Model1,5.16841193601264,1525,ffq_fecal_new_butyrate
rsq,standard,0.000284728780947334,Preprocessor1_Model1,NA,1525,ffq_fecal_new_butyrate
ccc,standard,-0.00386185362852142,Preprocessor1_Model1,4.58734370933764e-33,7268,ffq_fecal_new_butyrate
mae,standard,4.43494715902884,Preprocessor1_Model1,3.9927407760676,7268,ffq_fecal_new_butyrate
rmse,standard,5.93035335708507,Preprocessor1_Model1,5.25549318247266,7268,ffq_fecal_new_butyrate
rsq,standard,0.000351762491228577,Preprocessor1_Model1,NA,7268,ffq_fecal_new_butyrate
ccc,standard,-0.00286577100737027,Preprocessor1_Model1,1.16678462649733e-32,1378,ffq_fecal_new_butyrate
mae,standard,4.78077472982994,Preprocessor1_Model1,4.04467787218037,1378,ffq_fecal_new_butyrate
rmse,standard,6.5733332199049,Preprocessor1_Model1,5.40133710940277,1378,ffq_fecal_new_butyrate
rsq,standard,0.000458442989957289,Preprocessor1_Model1,NA,1378,ffq_fecal_new_butyrate
ccc,standard,0.002033687511947,Preprocessor1_Model1,3.53991558856921e-33,400,ffq_fecal_propionate_norm_ratio_dist
mae,standard,0.0295192328088842,Preprocessor1_Model1,0.0296920230477501,400,ffq_fecal_propionate_norm_ratio_dist
rmse,standard,0.0360423294109279,Preprocessor1_Model1,0.0366239282024642,400,ffq_fecal_propionate_norm_ratio_dist
rsq,standard,2.44998026108435e-05,Preprocessor1_Model1,NA,400,ffq_fecal_propionate_norm_ratio_dist
ccc,standard,0.0606175985745864,Preprocessor1_Model1,3.2457435949143e-33,9142,ffq_fecal_propionate_norm_ratio_dist
mae,standard,0.0299454859156525,Preprocessor1_Model1,0.029482998847593,9142,ffq_fecal_propionate_norm_ratio_dist
